DT_COMPTC,CAPTC_DIA,RESG_DIA
2016-01-18,102.274,211.05
2016-01-19,44.089,135.367
2016-01-20,73.528,101.763
2016-01-21,43.033,133.807
2016-01-22,139.446,146.446
2016-01-25,45.048,43.944
2016-01-26,102.858,97.026
2016-01-27,57.239,79.788
2016-01-28,54.896,85.921
2016-01-29,136.517,199.994
2016-02-01,75.384,141.049
2016-02-02,130.025,144.725
2016-02-03,130.712,108.645
2016-02-04,72.076,102.644
2016-02-05,185.029,179.086
2016-02-10,145.738,186.94
2016-02-11,43.125,73.729
2016-02-12,44.141,111.421
2016-02-15,29.3,167.076
2016-02-16,113.651,258.16
2016-02-17,46.628,447.771
2016-02-18,46.9,248.485
2016-02-19,48.719,141.7
2016-02-22,18.835,173.763
2016-02-23,28.857,75.46
2016-02-24,50.84,79.349
2016-02-25,41.4,103.986
2016-02-26,27.012,104.539
2016-02-29,69.824,228.357
2016-03-01,52.62,98.554
2016-03-02,24.996,162.203
2016-03-03,61.258,286.454
2016-03-04,114.187,213.706
2016-03-07,84.03,333.947
2016-03-08,66.431,460.771
2016-03-09,58.555,139.411
2016-03-10,32.346,121.03
2016-03-11,186.625,135.607
2016-03-14,48.95,198.983
2016-03-15,94.087,134.837
2016-03-16,122.06,122.693
2016-03-17,88.524,139.025
2016-03-18,59.358,105.67
2016-03-21,205.927,129.189
2016-03-22,78.514,86.855
2016-03-23,49.79,146.018
2016-03-24,82.045,96.818
2016-03-28,29.943,179.925
2016-03-29,100.046,106.017
2016-03-30,83.771,94.571
2016-03-31,314.287,177.089
2016-04-01,72.959,167.565
2016-04-04,95.24,128.16
2016-04-05,48.971,107.917
2016-04-06,67.034,52.838
2016-04-07,33.105,88.081
2016-04-08,92.847,145.875
2016-04-11,43.6,168.767
2016-04-12,53.352,132.782
2016-04-13,75.797,126.074
2016-04-14,120.757,204.722
2016-04-15,87.409,98.311
2016-04-18,235.078,370.073
2016-04-19,50.286,174.256
2016-04-20,43.196,76.099
2016-04-22,59.768,80.621
2016-04-25,138.245,209.707
2016-04-26,30.924,76.239
2016-04-27,82.564,106.783
2016-04-28,165.361,126.081
2016-04-29,94.185,310.974
2016-05-02,38.836,142.194
2016-05-03,54.963,124.482
2016-05-04,73.6,158.924
2016-05-05,129.687,92.369
2016-05-06,31.542,135.933
2016-05-09,113.271,113.642
2016-05-10,139.376,187.582
2016-05-11,90.059,70.587
2016-05-12,160.233,111.887
2016-05-13,139.036,111.106
2016-05-16,85.855,168.011
2016-05-17,81.671,103.229
2016-05-18,91.264,87.258
2016-05-19,43.742,66.47
2016-05-20,128.045,97.776
2016-05-23,62.32,50.296
2016-05-24,89.806,69.424
2016-05-25,54.793,74.802
2016-05-27,61.325,72.956
2016-05-30,81.726,74.251
2016-05-31,195.391,78.168
2016-06-01,121.365,79.482
2016-06-02,101.214,80.648
2016-06-03,60.744,133.633
2016-06-06,68.423,92.048
2016-06-07,49.645,75.016
2016-06-08,39.213,86.707
2016-06-09,118.759,73.666
2016-06-10,178.241,121.838
2016-06-13,56.668,125.569
2016-06-14,66.831,49.667
2016-06-15,136.766,44.074
2016-06-16,75.244,76.454
2016-06-17,36.229,49.114
2016-06-20,38.358,66.642
2016-06-21,46.25,122.365
2016-06-22,507.511,45.993
2016-06-23,48.575,326.3
2016-06-24,184.145,53.842
2016-06-27,67.844,80.015
2016-06-28,272.202,385.953
2016-06-29,36.541,103.515
2016-06-30,199.703,148.453
2016-07-01,108.341,161.082
2016-07-04,116.393,227.515
2016-07-05,66.677,99.995
2016-07-06,127.731,145.729
2016-07-07,63.831,63.04
2016-07-08,88.026,94.821
2016-07-11,142.684,80.191
2016-07-12,155.041,159.822
2016-07-13,56.919,210.161
2016-07-14,48.287,101.684
2016-07-15,72.467,79.58
2016-07-18,215.993,102.524
2016-07-19,92.406,125.53
2016-07-20,64.375,131.392
2016-07-21,123.933,167.31
2016-07-22,86.743,158.37
2016-07-25,92.201,140.862
2016-07-26,108.034,86.221
2016-07-27,80.147,118.409
2016-07-28,137.269,83.347
2016-07-29,126.971,143.507
2016-08-01,118.845,176.906
2016-08-02,181.232,127.61
2016-08-03,127.202,96.594
2016-08-04,169.588,108.961
2016-08-05,107.719,139.14
2016-08-08,95.622,112.625
2016-08-09,92.261,85.129
2016-08-10,129.908,170.66
2016-08-11,156.061,117.222
2016-08-12,68.055,105.259
2016-08-15,107.186,75.503
2016-08-16,89.744,170.717
2016-08-17,205.83,110.392
2016-08-18,119.249,97.803
2016-08-19,182.388,127.168
2016-08-22,115.456,92.562
2016-08-23,84.075,96.165
2016-08-24,82.401,107.131
2016-08-25,104.882,138.53
2016-08-26,113.609,88.376
2016-08-29,100.064,165.845
2016-08-30,143.431,77.645
2016-08-31,203.687,150.545
2016-09-01,98.668,116.806
2016-09-02,89.76,120.522
2016-09-05,98.295,73.51
2016-09-06,133.396,84.549
2016-09-08,140.369,93.201
2016-09-09,116.686,131.308
2016-09-12,140.434,79.999
2016-09-13,116.318,76.93
2016-09-14,99.936,51.176
2016-09-15,71.01,115.682
2016-09-16,328.146,4749.143
2016-09-19,69.217,61.512
2016-09-20,63.614,90.651
2016-09-21,356.07,97.139
2016-09-22,246.246,37.226
2016-09-23,143.66,85.335
2016-09-26,48.143,122.611
2016-09-27,36.18,39.635
2016-09-28,44.627,112.267
2016-09-29,108.405,195.811
2016-09-30,141.03,325.485
2016-10-03,218.742,146.772
2016-10-04,106.981,135.737
2016-10-05,46.201,91.138
2016-10-06,147.459,127.574
2016-10-07,123.312,167.262
2016-10-10,113.364,98.779
2016-10-11,67.963,150.01
2016-10-13,130.337,95.999
2016-10-14,47.596,79.983
2016-10-17,200.53,129.905
2016-10-18,105.389,98.849
2016-10-19,118.318,211.196
2016-10-20,113.092,188.454
2016-10-21,95.936,201.065
2016-10-24,162.377,135.598
2016-10-25,77.461,185.652
2016-10-26,93.441,79.339
2016-10-27,111.402,88.975
2016-10-28,97.337,148.511
2016-10-31,172.348,285.219
2016-11-01,197.695,99.812
2016-11-03,124.865,145.999
2016-11-04,163.722,115.731
2016-11-07,120.567,142.196
2016-11-08,133.725,88.91
2016-11-09,149.693,260.102
2016-11-10,152.457,170.517
2016-11-11,178.618,1294.5
2016-11-14,228.923,197.397
2016-11-16,103.951,205.831
2016-11-17,76.803,123.178
2016-11-18,60.865,79.152
2016-11-21,198.766,84.492
2016-11-22,229.107,247.773
2016-11-23,153.294,101.668
2016-11-24,65.171,156.403
2016-11-25,291.14,273.22
2016-11-28,66.576,139.968
2016-11-29,127.627,62.092
2016-11-30,127.407,137.154
2016-12-01,141.976,99.88
2016-12-02,77.603,127.119
2016-12-05,45.162,71.407
2016-12-06,36.041,111.943
2016-12-07,246.505,59.597
2016-12-08,34.923,43.98
2016-12-09,117.21,44.637
2016-12-12,59.264,78.072
2016-12-13,50.128,80.656
2016-12-14,44.653,71.456
2016-12-15,79.535,1616.234
2016-12-16,161.766,105.206
2016-12-19,149.381,151.033
2016-12-20,61.274,509.667
2016-12-21,192.753,95.976
2016-12-22,172.204,163.132
2016-12-23,100.119,116.479
2016-12-26,60.9,123.923
2016-12-27,56.858,76.88
2016-12-28,85.847,133.87
2016-12-29,291.553,164.778
2016-12-30,83.203,30.655
2017-01-02,101.139,78.483
2017-01-03,132.353,233.296
2017-01-04,119.246,142.901
2017-01-05,52.392,63.304
2017-01-06,209.21,204.914
2017-01-09,129.353,239.52
2017-01-10,75.473,3205.078
2017-01-11,61.716,143.348
2017-01-12,69.482,207.97
2017-01-13,131.593,154.101
2017-01-16,221.473,168.854
2017-01-17,159.898,93.252
2017-01-18,101.93,108.643
2017-01-19,264.927,117.863
2017-01-20,69.102,73.551
2017-01-23,150.24,145.1
2017-01-24,95.386,144.271
2017-01-25,55.867,67.394
2017-01-26,100.412,145.214
2017-01-27,156.195,198.28
2017-01-30,237.945,85.101
2017-01-31,113.744,201.655
2017-02-01,153.905,108.938
2017-02-02,155.702,89.034
2017-02-03,175.643,82.508
2017-02-06,225.943,127.727
2017-02-07,88.676,123.214
2017-02-08,124.923,113.961
2017-02-09,93.204,80.307
2017-02-10,496.253,106.543
2017-02-13,191.202,77.645
2017-02-14,521.736,97.731
2017-02-15,177.352,79.646
2017-02-16,187.028,114.532
2017-02-17,133.691,388.059
2017-02-20,107.987,151.197
2017-02-21,124.259,151.217
2017-02-22,188.149,85.968
2017-02-23,167.648,109.615
2017-02-24,259.006,139.385
2017-03-01,220.654,137.742
2017-03-02,258.084,59.776
2017-03-03,219.717,64.208
2017-03-06,559.722,107.758
2017-03-07,131.865,56.671
2017-03-08,156.029,52.905
2017-03-09,230.412,38.517
2017-03-10,260.517,50.904
2017-03-13,165.653,91.222
2017-03-14,147.393,46.682
2017-03-15,67.85,61.225
2017-03-16,212.031,53.934
2017-03-17,198.359,70.423
2017-03-20,136.547,90.107
2017-03-21,124.814,128.896
2017-03-22,260.494,494.347
2017-03-23,242.307,120.326
2017-03-24,281.005,45.784
2017-03-27,147.046,63.647
2017-03-28,288.643,69.231
2017-03-29,78.179,52.729
2017-03-30,130.205,65.272
2017-03-31,134.293,104.755
2017-04-03,99.661,73.138
2017-04-04,172.445,171.461
2017-04-05,151.443,114.963
2017-04-06,91.631,71.907
2017-04-07,108.221,38.864
2017-04-10,131.384,50.712
2017-04-11,52.064,47.947
2017-04-12,49.453,58.191
2017-04-13,214.486,60.095
2017-04-17,100.293,91.858
2017-04-18,50.349,54.779
2017-04-19,147.003,119.895
2017-04-20,80.041,57.197
2017-04-24,126.026,145.092
2017-04-25,143.708,73.443
2017-04-26,183.67,87.15
2017-04-27,100.495,97.442
2017-04-28,316.846,127.071
2017-05-02,194.431,66.363
2017-05-03,137.013,87.664
2017-05-04,110.769,53.45
2017-05-05,124.123,103.73
2017-05-08,117.108,306.357
2017-05-09,126.511,125.999
2017-05-10,191.785,82.973
2017-05-11,168.74,73.117
2017-05-12,131.157,146.67
2017-05-15,174.18,82.399
2017-05-16,184.859,86.168
2017-05-17,164.127,67.379
2017-05-18,229.302,160.916
2017-05-19,106.39,275.108
2017-05-22,117.355,385.973
2017-05-23,171.202,176.491
2017-05-24,136.449,153.381
2017-05-25,72.737,124.962
2017-05-26,542.055,91.083
2017-05-29,113.215,139.625
2017-05-30,54.787,69.105
2017-05-31,243.547,236.754
2017-06-01,84.676,218.819
2017-06-02,172.969,3966.15
2017-06-05,359.647,82.022
2017-06-06,53.521,38.942
2017-06-07,151.047,119.422
2017-06-08,131.872,122.923
2017-06-09,137.863,44.694
2017-06-12,57.658,115.909
2017-06-13,69.498,87.959
2017-06-14,157.33,133.664
2017-06-16,65.774,53.723
2017-06-19,84.06,101.365
2017-06-20,114.252,215.572
2017-06-21,171.168,81.753
2017-06-22,59.133,98.473
2017-06-23,127.185,74.638
2017-06-26,43.012,122.573
2017-06-27,39.369,91.18
2017-06-28,54.252,55.33
2017-06-29,71.88,36.836
2017-06-30,179.051,188.568
2017-07-03,123.1,171.367
2017-07-04,61.818,116.912
2017-07-05,56.65,138.984
2017-07-06,103.9,106.2
2017-07-07,99.38,74.528
2017-07-10,140.674,90.142
2017-07-11,53.748,71.524
2017-07-12,99.444,49.633
2017-07-13,131.491,118.806
2017-07-14,1966.39,52.559
2017-07-17,155.333,43.906
2017-07-18,136.495,68.181
2017-07-19,87.724,62.313
2017-07-20,64.646,38.572
2017-07-21,191.752,256.705
2017-07-24,109.575,91.715
2017-07-25,55.455,60.187
2017-07-26,62.694,974.188
2017-07-27,161.891,127.06
2017-07-28,216.366,116.742
2017-07-31,332.691,104.028
2017-08-01,61.178,60.533
2017-08-02,83.886,120.803
2017-08-03,78.367,110.997
2017-08-04,96.105,108.594
2017-08-07,85.579,122.523
2017-08-08,105.508,54.022
2017-08-09,71.111,49.762
2017-08-10,182.667,46.776
2017-08-11,252.277,202.695
2017-08-14,130.358,124.877
2017-08-15,143.111,132.177
2017-08-16,128.111,195.088
2017-08-17,91.607,131.063
2017-08-18,295.287,81.795
2017-08-21,98.227,92.878
2017-08-22,125.39,122.659
2017-08-23,242.954,174.664
2017-08-24,137.212,137.007
2017-08-25,242.608,170.94
2017-08-28,118.673,121.552
2017-08-29,562.039,111.874
2017-08-30,581.895,68.215
2017-08-31,223.36,111.804
2017-09-01,154.828,78.258
2017-09-04,369.585,178.021
2017-09-05,209.626,101.864
2017-09-06,228.803,101.471
2017-09-08,267.228,157.534
2017-09-11,269.847,142.813
2017-09-12,154.373,120.625
2017-09-13,425.14,149.909
2017-09-14,228.457,113.85
2017-09-15,286.622,201.424
2017-09-18,206.124,173.438
2017-09-19,252.335,138.766
2017-09-20,281.049,152.044
2017-09-21,498.279,142.568
2017-09-22,752.93,176.273
2017-09-25,374.958,216.859
2017-09-26,241.279,163.295
2017-09-27,388.819,167.595
2017-09-28,282.675,99.853
2017-09-29,299.032,139.923
2017-10-02,250.494,148.355
2017-10-03,687.856,133.219
2017-10-04,249.705,78.782
2017-10-05,304.323,205.034
2017-10-06,346.976,85.229
2017-10-09,208.163,127.41
2017-10-10,157.463,97.167
2017-10-11,208.186,87.21
2017-10-13,331.088,153.314
2017-10-16,228.034,110.024
2017-10-17,226.985,50.382
2017-10-18,261.132,112.187
2017-10-19,338.249,77.224
2017-10-20,217.355,84.098
2017-10-23,277.731,91.831
2017-10-24,200.698,56.268
2017-10-25,209.581,135.064
2017-10-26,270.961,171.824
2017-10-27,275.586,90.339
2017-10-30,306.372,182.109
2017-10-31,374.424,221.602
2017-11-01,190.247,186.005
2017-11-03,188.97,114.476
2017-11-06,449.862,237.543
2017-11-07,388.12,101.151
2017-11-08,245.856,174.816
2017-11-09,325.245,110.921
2017-11-10,348.344,179.859
2017-11-13,385.774,324.663
2017-11-14,299.266,108.338
2017-11-16,185.062,199.904
2017-11-17,5227.546,90.541
2017-11-20,66.434,48.068
2017-11-21,132.593,122.726
2017-11-22,220.474,138.985
2017-11-23,253.636,116.313
2017-11-24,371.03,939.629
2017-11-27,525.124,264.321
2017-11-28,207.984,174.982
2017-11-29,374.133,96.281
2017-11-30,261.846,283.694
2017-12-01,320.453,93.481
2017-12-04,459.091,174.552
2017-12-05,191.673,202.356
2017-12-06,1632.285,570.943
2017-12-07,277.867,121.507
2017-12-08,203.634,58.376
2017-12-11,256.648,213.767
2017-12-12,95.754,644.346
2017-12-13,952.865,1709.96
2017-12-14,102.784,130.469
2017-12-15,1367.338,198.845
2017-12-18,388.143,459.687
2017-12-19,297.84,72.892
2017-12-20,314.419,352.514
2017-12-21,281.299,147.686
2017-12-22,1192.675,143.951
2017-12-26,301.136,217.718
2017-12-27,458.81,183.437
2017-12-28,336.97,285.676
2017-12-29,50.406,194.297
2018-01-02,193.484,209.071
2018-01-03,316.253,533.375
2018-01-04,252.94,203.023
2018-01-05,278.304,161.771
2018-01-08,425.002,119.932
2018-01-09,284.207,118.667
2018-01-10,332.8,265.927
2018-01-11,222.097,133.332
2018-01-12,301.348,301.526
2018-01-15,367.805,91.582
2018-01-16,318.785,198.293
2018-01-17,198.886,129.163
2018-01-18,352.802,144.929
2018-01-19,206.695,199.172
2018-01-22,235.692,244.809
2018-01-23,280.748,202.028
2018-01-24,234.637,139.273
2018-01-25,124.227,27.004
2018-01-26,405.701,235.742
2018-01-29,325.535,236.123
2018-01-30,316.424,253.82
2018-01-31,476.437,536.207
2018-02-01,354.823,161.19
2018-02-02,308.702,230.873
2018-02-05,298.993,326.516
2018-02-06,314.848,148.752
2018-02-07,382.848,128.211
2018-02-08,256.558,137.681
2018-02-09,257.008,103.072
2018-02-14,187.037,184.404
2018-02-15,208.152,98.426
2018-02-16,302.628,149.643
2018-02-19,278.943,217.331
2018-02-20,230.707,248.609
2018-02-21,302.519,249.522
2018-02-22,268.117,106.286
2018-02-23,301.848,293.281
2018-02-26,279.031,130.142
2018-02-27,397.427,240.085
2018-02-28,581.144,247.394
2018-03-01,402.064,120.832
2018-03-02,3639.099,2209.629
2018-03-05,371.567,230.838
2018-03-06,299.683,253.733
2018-03-07,451.789,197.277
2018-03-08,549.487,141.664
2018-03-09,323.994,160.278
2018-03-12,382.865,283.173
2018-03-13,666.181,110.288
2018-03-14,244.908,192.44
2018-03-15,518.056,256.629
2018-03-16,257.263,120.296
2018-03-19,283.994,208.937
2018-03-20,262.476,151.793
2018-03-21,402.339,140.178
2018-03-22,243.636,101.504
2018-03-23,359.528,113.301
2018-03-26,432.21,139.868
2018-03-27,518.494,138.683
2018-03-28,201.76,1010.722
2018-03-29,760.408,501.207
2018-04-02,311.913,194.539
2018-04-03,508.149,513.394
2018-04-04,203.621,166.915
2018-04-05,417.067,339.77
2018-04-06,545.22,107.08
2018-04-09,250.779,198.481
2018-04-10,181.437,365.266
2018-04-11,223.755,181.316
2018-04-12,178.19,144.706
2018-04-13,236.238,70.021
2018-04-16,217.059,211.759
2018-04-17,304.352,175.371
2018-04-18,300.928,143.694
2018-04-19,310.362,151.449
2018-04-20,197.688,133.098
2018-04-23,193.562,232.839
2018-04-24,165.73,285.451
2018-04-25,212.974,174.246
2018-04-26,318.994,259.351
2018-04-27,389.762,859.391
2018-04-30,184.097,204.057
2018-05-02,240.676,163.218
2018-05-03,272.487,177.792
2018-05-04,306.365,157.511
2018-05-07,297.884,168.561
2018-05-08,210.758,792.533
2018-05-09,202.974,465.205
2018-05-10,238.917,182.389
2018-05-11,261.236,165.357
2018-05-14,191.525,228.744
2018-05-15,234.174,204.263
2018-05-16,218.153,203.867
2018-05-17,246.916,201.155
2018-05-18,297.634,186.72
2018-05-21,245.299,281.182
2018-05-22,202.401,156.98
2018-05-23,928.099,160.559
2018-05-24,534.6,158.814
2018-05-25,242.155,234.509
2018-05-28,297.695,247.11
2018-05-29,314.801,202.921
2018-05-30,805.227,343.448
2018-06-01,310.507,197.257
2018-06-04,374.218,257.756
2018-06-05,202.607,171.396
2018-06-06,170.457,159.044
2018-06-07,214.71,372.153
2018-06-08,173.763,748.705
2018-06-11,191.255,225.298
2018-06-12,172.148,363.871
2018-06-13,159.644,143.473
2018-06-14,208.568,183.705
2018-06-15,121.764,410.845
2018-06-18,126.077,398.963
2018-06-19,203.355,182.778
2018-06-20,179.215,640.88
2018-06-21,264.826,241.111
2018-06-22,139.722,134.547
2018-06-25,144.077,232.415
2018-06-26,94.565,134.683
2018-06-27,184.861,203.946
2018-06-28,1019.392,985.385
2018-06-29,252.351,343.745
2018-07-02,240.569,205.064
2018-07-03,108.62,201.52
2018-07-04,127.348,149.127
2018-07-05,142.899,137.015
2018-07-06,81.84,98.346
2018-07-09,28.525,39.21
2018-07-10,118.385,235.18
2018-07-11,117.149,170.459
2018-07-12,160.956,196.181
2018-07-13,117.031,130.469
2018-07-16,124.316,470.258
2018-07-17,144.032,315.001
2018-07-18,82.006,174.067
2018-07-19,90.012,184.361
2018-07-20,174.929,199.825
2018-07-23,91.972,202.693
2018-07-24,119.643,135.542
2018-07-25,127.084,139.629
2018-07-26,90.629,251.679
2018-07-27,105.1,210.654
2018-07-30,60.491,201.174
2018-07-31,112.948,214.423
2018-08-01,87.068,113.542
2018-08-02,93.138,179.315
2018-08-03,104.222,192.305
2018-08-06,137.413,184.243
2018-08-07,163.798,340.319
2018-08-08,228.275,279.455
2018-08-09,82.411,298.023
2018-08-10,153.016,298.05
2018-08-13,145.468,170.454
2018-08-14,218.569,82.673
2018-08-15,101.742,65.936
2018-08-16,130.564,88.069
2018-08-17,504.385,412.445
2018-08-20,629.23,282.505
2018-08-21,184.755,173.843
2018-08-22,228.311,346.471
2018-08-23,302.553,357.24
2018-08-24,202.502,339.293
2018-08-27,207.635,532.667
2018-08-28,296.116,229.217
2018-08-29,2188.144,175.039
2018-08-30,190.141,188.158
2018-08-31,208.066,414.119
2018-09-03,267.975,224.231
2018-09-04,193.358,296.678
2018-09-05,463.546,179.73
2018-09-06,129.537,153.007
2018-09-10,101.111,174.324
2018-09-11,128.34,166.981
2018-09-12,142.482,242.685
2018-09-13,128.547,120.331
2018-09-14,166.492,242.469
2018-09-17,134.048,193.215
2018-09-18,117.87,314.377
2018-09-19,251.865,158.223
2018-09-20,173.708,230.211
2018-09-21,339.871,289.728
2018-09-24,186.529,222.643
2018-09-25,112.653,173.662
2018-09-26,149.125,255.38
2018-09-27,293.804,266.64
2018-09-28,159.93,177.591
2018-10-01,185.65,169.714
2018-10-02,179.594,279.322
2018-10-03,195.161,336.069
2018-10-04,167.228,272.905
2018-10-05,206.544,399.168
2018-10-08,313.878,343.991
2018-10-09,325.964,262.81
2018-10-10,277.167,234.568
2018-10-11,250.528,258.519
2018-10-15,298.164,196.942
2018-10-16,264.919,163.602
2018-10-17,344.606,192.406
2018-10-18,410.081,243.379
2018-10-19,355.365,138.528
2018-10-22,256.768,244.039
2018-10-23,513.602,259.448
2018-10-24,440.124,83.402
2018-10-25,408.668,126.263
2018-10-26,454.531,231.192
2018-10-29,417.406,254.656
2018-10-30,295.183,216.83
2018-10-31,364.98,253.425
2018-11-01,416.149,229.138
2018-11-05,384.485,388.017
2018-11-06,380.521,146.196
2018-11-07,528.616,524.883
2018-11-08,607.984,106.019
2018-11-09,623.428,111.349
2018-11-12,282.484,261.401
2018-11-13,225.495,80.411
2018-11-14,967.602,81.67
2018-11-16,557.477,149.895
2018-11-19,210.117,139.329
2018-11-20,39.686,37.784
2018-11-21,243.3,244.941
2018-11-22,250.443,139.708
2018-11-23,473.097,140.897
2018-11-26,286.089,222.478
2018-11-27,229.335,199.481
2018-11-28,313.814,142.331
2018-11-29,352.348,246.414
2018-11-30,378.948,492.775
2018-12-03,344.997,175.83
2018-12-04,636.055,259.553
2018-12-05,425.918,173.295
2018-12-06,431.12,155.71
2018-12-07,380.112,113.394
2018-12-10,342.292,245.011
2018-12-11,336.853,168.491
2018-12-12,291.419,427.71
2018-12-13,264.048,367.398
2018-12-14,390.785,130.058
2018-12-17,798.216,919.453
2018-12-18,275.942,138.612
2018-12-19,451.13,191.519
2018-12-20,995.639,167.816
2018-12-21,1003.14,189.844
2018-12-24,106.937,122.42
2018-12-26,644.807,859.65
2018-12-27,668.833,126.097
2018-12-28,462.24,142.35
2018-12-31,239.536,81.783
2019-01-02,374.444,1540.701
2019-01-03,627.897,485.501
2019-01-04,304.003,202.306
2019-01-07,482.136,168.267
2019-01-08,436.732,200.905
2019-01-09,441.1,203.818
2019-01-10,488.701,213.073
2019-01-11,685.867,253.396
2019-01-14,432.439,335.74
2019-01-15,422.888,185.198
2019-01-16,453.297,148.253
2019-01-17,402.607,130.637
2019-01-18,469.411,514.97
2019-01-21,433.367,296.6
2019-01-22,384.486,160.793
2019-01-23,322.404,117.511
2019-01-24,378.796,782.63
2019-01-25,120.982,69.98
2019-01-28,437.078,257.452
2019-01-29,413.086,355.52
2019-01-30,530.073,209.14
2019-01-31,534.649,243.577
2019-02-01,732.326,199.37
2019-02-04,648.211,346.294
2019-02-05,778.252,183.185
2019-02-06,518.318,115.062
2019-02-07,571.044,113.194
2019-02-08,380.362,231.208
2019-02-11,562.748,253.349
2019-02-12,1307.253,1127.829
2019-02-13,493.883,382.866
2019-02-14,537.858,414.783
2019-02-15,433.184,241.419
2019-02-18,487.322,175.088
2019-02-19,456.218,285.588
2019-02-20,437.961,678.147
2019-02-21,425.812,179.485
2019-02-22,378.988,209.947
2019-02-25,565.959,497.152
2019-02-26,391.056,244.55
2019-02-27,439.985,244.543
2019-02-28,954.592,243.853
2019-03-01,488.439,276.264
2019-03-06,439.794,451.312
2019-03-07,456.379,181.538
2019-03-08,679.271,239.259
2019-03-11,460.354,452.87
2019-03-12,315.35,299.838
2019-03-13,395.502,376.738
2019-03-14,385.873,311.042
2019-03-15,279.865,143.8
2019-03-18,357.849,282.2
2019-03-19,283.983,120.08
2019-03-20,326.139,152.8
2019-03-21,305.552,547.868
2019-03-22,513.093,190.008
2019-03-25,447.606,251.676
2019-03-26,373.63,135.084
2019-03-27,408.824,172.603
2019-03-28,354.404,294.207
2019-03-29,474.876,308.516
2019-04-01,335.759,366.312
2019-04-02,418.69,271.299
2019-04-03,250.367,159.447
2019-04-04,283.321,251.636
2019-04-05,284.887,180.952
2019-04-08,224.015,161.735
2019-04-09,286.135,181.019
2019-04-10,238.876,125.583
2019-04-11,285.988,83.078
2019-04-12,358.595,230.866
2019-04-15,474.344,175.738
2019-04-16,956.154,761.839
2019-04-17,349.654,131.216
2019-04-18,299.238,155.282
2019-04-22,458.462,550.431
2019-04-23,266.633,263.158
2019-04-24,289.27,214.425
2019-04-25,347.546,158.441
2019-04-26,246.782,189.803
2019-04-29,230.387,313.231
2019-04-30,595.843,318.608
2019-05-02,245.862,147.948
2019-05-03,274.132,409.217
2019-05-06,269.768,146.552
2019-05-07,397.048,165.102
2019-05-08,307.427,218.612
2019-05-09,390.136,292.908
2019-05-10,398.929,210.331
2019-05-13,303.589,204.344
2019-05-14,583.299,101.094
2019-05-15,1071.595,179.58
2019-05-16,464.178,129.481
2019-05-17,475.108,142.132
2019-05-20,468.388,489.262
2019-05-21,400.561,402.342
2019-05-22,270.461,135.437
2019-05-23,267.221,303.858
2019-05-24,444.354,242.16
2019-05-27,140.534,212.597
2019-05-28,270.087,173.707
2019-05-29,409.695,188.97
2019-05-30,244.99,194.368
2019-05-31,917.271,810.572
2019-06-03,293.159,244.391
2019-06-04,278.035,246.095
2019-06-05,288.716,226.115
2019-06-06,373.421,172.778
2019-06-07,386.275,183.899
2019-06-10,381.316,301.029
2019-06-11,362.599,298.586
2019-06-12,628.176,222.181
2019-06-13,421.668,348.312
2019-06-14,546.82,283.324
2019-06-17,581.494,232.537
2019-06-18,369.539,222.432
2019-06-19,340.433,226.047
2019-06-21,414.091,318.138
2019-06-24,1626.312,359.954
2019-06-25,475.082,314.308
2019-06-26,789.247,308.34
2019-06-27,709.869,222.052
2019-06-28,544.149,356.491
2019-07-01,531.07,258.83
2019-07-02,520.518,194.248
2019-07-03,414.363,483.07
2019-07-04,438.839,180.238
2019-07-05,466.674,341.729
2019-07-08,585.831,226.363
2019-07-09,149.744,75.921
2019-07-10,633.382,257.604
2019-07-11,703.737,467.538
2019-07-12,628.693,324.502
2019-07-15,535.901,273.989
2019-07-16,512.46,182.186
2019-07-17,561.529,223.412
2019-07-18,489.665,286.855
2019-07-19,524.804,114.68
2019-07-22,536.135,169.856
2019-07-23,570.851,108.257
2019-07-24,425.39,377.045
2019-07-25,762.323,283.572
2019-07-26,673.578,127.486
2019-07-29,835.207,323.458
2019-07-30,672.153,134.891
2019-07-31,730.469,260.136
2019-08-01,677.794,177.436
2019-08-02,671.786,145.296
2019-08-05,1076.159,587.844
2019-08-06,780.764,327.111
2019-08-07,713.772,369.896
2019-08-08,709.364,194.941
2019-08-09,652.394,170.329
2019-08-12,745.371,208.244
2019-08-13,804.885,207.384
2019-08-14,736.654,224.412
2019-08-15,667.925,261.48
2019-08-16,889.654,260.789
2019-08-19,632.119,345.559
2019-08-20,501.772,213.647
2019-08-21,559.625,340.405
2019-08-22,640.018,338.63
2019-08-23,781.797,372.331
2019-08-26,669.048,298.608
2019-08-27,924.273,288.606
2019-08-28,476.551,4087.327
2019-08-29,435.945,798.702
2019-08-30,1550.198,317.237
2019-09-02,1065.046,679.095
2019-09-03,556.462,325.056
2019-09-04,523.82,342.096
2019-09-05,540.721,208.766
2019-09-06,700.45,432.185
2019-09-09,679.074,487.225
2019-09-10,651.98,377.791
2019-09-11,621.832,334.481
2019-09-12,730.952,363.409
2019-09-13,1096.523,576.525
2019-09-16,882.784,594.798
2019-09-17,572.823,560.226
2019-09-18,592.754,310.484
2019-09-19,599.654,178.534
2019-09-20,534.807,250.047
2019-09-23,905.442,236.209
2019-09-24,1231.718,724.061
2019-09-25,2122.093,272.563
2019-09-26,643.417,316.716
2019-09-27,607.348,182.623
2019-09-30,1029.787,419.34
